collection	gene_set	description	discovery_common_direction	discovery_common_p	discovery_common_fdr	heldout_common_direction	heldout_common_p	heldout_common_fdr	n_state_direction_match	opposite_supported_state	replicated	fgsea_nes	fgsea_p_value	fgsea_fdr	leading_edge	leading_edge_size	community_id	community_label
GO:BP 2026.1.Hs	GOBP_AUDITORY_RECEPTOR_CELL_DEVELOPMENT	The process whose specific outcome is the progression of an auditory receptor cell over time, from its formation to the mature structure. Cell development does not include the steps involved in committing a cell to a specific fate. [GOC:dph]	Up	0.0870253788706799	0.642181481321429	Up	0.883524239532103	0.969170480186848	4	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_AUDITORY_RECEPTOR_CELL_MORPHOGENESIS	Any process that alters the size or shape of an auditory receptor cell. [GOC:dph, GOC:tb]	Up	0.207438722527923	0.769176271164121	Down	0.843706846329752	0.956906599582124	4	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_AUTOPHAGOSOME_LYSOSOME_FUSION	The process in which autophagosomes, double-membraned vesicles containing cytoplasmic material, fuse with a vacuole (yeast) or lysosome (e.g. mammals and insects). In the case of yeast, inner membrane-bounded structures (autophagic bodies) appear in the vacuole. Fusion provides an acidic environment and digestive function to the interior of the autophagosome. [PMID:28077293]	Up	0.446984067355826	0.904728143904254	Down	0.666712813216896	0.923980501762482	4	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_AUTOPHAGOSOME_MATURATION	Removal of PI3P and Atg8/LC3 after the closure of the phagophore and before the fusion with the endosome/lysosome (e.g. mammals and insects) or vacuole (yeast), and that very likely destabilizes other Atg proteins and thus enables their efficient dissociation and recycling. [GOC:autophagy, GOC:lf, PMID:28077293]	Down	0.159795952247171	0.745064828988285	Down	0.0138893342836669	0.275358403098647	6	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_AUTOPHAGOSOME_ORGANIZATION	A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of an autophagosome. [GOC:bf, GOC:PARL, GOC:TermGenie, PMID:22186024]	Down	0.903503407009164	0.989479555172559	Down	0.221125423705222	0.687640988411563	3	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_AUTOPHAGY_OF_MITOCHONDRION	The autophagic process in which mitochondria are delivered to a type of vacuole and degraded in response to changing cellular conditions. [GOC:autophagy, PMID:15798367, PMID:19289147, PMID:23065344]	Down	0.132281135036156	0.724451514619941	Down	0.254230602557162	0.723214701493742	6	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_AUTOPHAGY_OF_PEROXISOME	The process in which peroxisomes are delivered to a type of vacuole and degraded in response to changing nutrient conditions. [GOC:autophagy, PMID:10547367, PMID:20083110]	Down	0.941225904436048	0.989736671195387	Up	0.833517025044825	0.956906599582124	3	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_AXIS_SPECIFICATION	The establishment, maintenance and elaboration of a pattern along a line or around a point. [GOC:dph, GOC:go_curators, GOC:isa_complete]	Down	0.954434610070473	0.992294482117269	Down	0.774373337397514	0.948540764167746	3	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_AXO_DENDRITIC_TRANSPORT	The directed movement of organelles or molecules along microtubules in neuron projections. [ISBN:0815316194]	Down	0.447110964378486	0.904728143904254	Down	0.0736593661563176	0.503186399278046	6	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_AXON_DEVELOPMENT	The progression of an axon over time. Covers axonogenesis (de novo generation of an axon) and axon regeneration (regrowth), as well as processes pertaining to the progression of the axon over time (fasciculation and defasciculation). [GOC:dph, GOC:pg, GOC:pr]	Up	0.728221426244777	0.96858574492897	Down	0.43472802225264	0.824801007132811	3	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_AXON_EXTENSION	Long distance growth of a single axon process involved in cellular development. [GOC:BHF, GOC:dgh, GOC:dph, GOC:jid, GOC:lm, GOC:rl]	Up	0.192681787149193	0.769176271164121	Down	0.689616926535402	0.927235768925434	3	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_AXONAL_FASCICULATION	The collection of axons into a bundle of rods, known as a fascicle. [GOC:dgh]	Down	0.697425016818224	0.964845259098708	Up	0.935729586584976	0.981266846240395	2	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_AXONAL_TRANSPORT	The directed movement of organelles or molecules along microtubules in axons. [ISBN:0815316194]	Down	0.74567705208162	0.969325415789916	Down	0.325404897181921	0.764045071985504	3	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_MRNA_TRANSCRIPTION	The cellular synthesis of messenger RNA (mRNA) from a DNA template. [GOC:jl]	Up	0.960812998646955	0.994131054616634	Up	0.858391929944454	0.958980763124978	3	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_AXONEME_ASSEMBLY	The assembly and organization of an axoneme, the bundle of microtubules and associated proteins that forms the core of cilia (also called flagella) in eukaryotic cells and is responsible for their movements. [GOC:bf, GOC:cilia, GOC:jl, ISBN:0815316194]	Up	0.542810007082977	0.93312655975956	Up	0.409588661719995	0.815944548593144	4	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_B_CELL_ACTIVATION	The change in morphology and behavior of a mature or immature B cell resulting from exposure to a mitogen, cytokine, chemokine, cellular ligand, or an antigen for which it is specific. [GOC:mgi_curators, ISBN:0781735149]	Up	0.411841415489962	0.899129393549212	Up	0.387290145853965	0.805998622071892	6	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_B_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	The change in morphology and behavior of a mature or immature B cell during an immune response, resulting from exposure to a mitogen, cytokine, chemokine, cellular ligand, or an antigen for which it is specific. [GOC:jal]	Up	0.380556914336971	0.895663070428244	Up	0.430137126182648	0.824801007132811	5	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_B_CELL_APOPTOTIC_PROCESS	Any apoptotic process in a B cell, a lymphocyte of B lineage with the phenotype CD19-positive and capable of B cell mediated immunity. [CL:0000236, GOC:add, GOC:mtg_apoptosis, ISBN:0781735149]	Up	0.13432548141235	0.729019640933658	Down	0.655493653417698	0.922156247086118	4	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_B_CELL_DIFFERENTIATION	The process in which a precursor cell type acquires the specialized features of a B cell. A B cell is a lymphocyte of B lineage with the phenotype CD19-positive and capable of B cell mediated immunity. [GO_REF:0000022, GOC:mah]	Up	0.925810949170618	0.989736671195387	Up	0.280331466552503	0.744812516970941	5	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_B_CELL_HOMEOSTASIS	The process of regulating the proliferation and elimination of B cells such that the total number of B cells within a whole or part of an organism is stable over time in the absence of an outside stimulus. [GOC:add, ISBN:0781735149, PMID:12956429]	Down	0.929828012609053	0.989736671195387	Down	0.141184064479935	0.613594332043591	5	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_B_CELL_MEDIATED_IMMUNITY	Any process involved with the carrying out of an immune response by a B cell, through, for instance, the production of antibodies or cytokines, or antigen presentation to T cells. [GO_REF:0000022, GOC:add, ISBN:0781735149]	Up	0.0164604846396862	0.381464379470005	Up	0.31346275071956	0.760184322934033	6	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_B_CELL_PROLIFERATION	The expansion of a B cell population by cell division. Follows B cell activation. [GOC:jl]	Up	0.510125584836111	0.920810970353084	Down	0.562305976852767	0.880200185015654	4	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_B_CELL_RECEPTOR_SIGNALING_PATHWAY	The series of molecular signals initiated by the cross-linking of an antigen receptor on a B cell. [GOC:add]	Up	0.311015813573489	0.839221492701519	Up	0.53473043819124	0.865829480129909	6	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_BARBED_END_ACTIN_FILAMENT_CAPPING	The binding of a protein or protein complex to the barbed (or plus) end of an actin filament, thus preventing the addition, exchange or removal of further actin subunits. [ISBN:071673706X]	Down	0.629209768284499	0.950896667134712	Down	0.0488416079251584	0.42904258821588	6	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_BASE_EXCISION_REPAIR	In base excision repair, an altered base is removed by a DNA glycosylase enzyme, followed by excision of the resulting sugar phosphate. The small gap left in the DNA helix is filled in by the sequential action of DNA polymerase and DNA ligase. [ISBN:0815316194]	Down	0.57153151811219	0.940457420055596	Up	0.769406447056529	0.946130644727301	3	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_BASEMENT_MEMBRANE_ORGANIZATION	A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of the basement membrane. [GOC:mah]	Up	0.266466560368083	0.814237426865996	Up	0.119670464210748	0.590024270594295	6	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_BEHAVIOR	The internally coordinated responses (actions or inactions) of animals (individuals or groups) to internal or external stimuli, via a mechanism that involves nervous system activity. [GOC:ems, GOC:jl, ISBN:0395448956, PMID:20160973]	Up	0.430783401826277	0.899129393549212	Up	0.485932003507391	0.849449599860855	6	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_BEHAVIORAL_RESPONSE_TO_PAIN	Any process that results in a change in the behavior of an organism as a result of a pain stimulus. Pain stimuli cause activation of nociceptors, peripheral receptors for pain, include receptors which are sensitive to painful mechanical stimuli, extreme heat or cold, and chemical stimuli. [GOC:jid]	Down	0.276152746989715	0.823415969345341	NA	NA	NA	3	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_MUSCLE_CELL_APOPTOTIC_PROCESS	A form of programmed cell death induced by external or internal signals that trigger the activity of proteolytic caspases, whose actions dismantle a muscle cell and result in its death. A muscle cell is a mature contractile cell, commonly known as a myocyte, that forms one of three kinds of muscle. [CL:0000187, GOC:dph, GOC:mtg_apoptosis, GOC:tb]	Down	0.638562730377337	0.952394064903962	Down	0.357274405492664	0.790459428893343	5	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	The aggregation, arrangement and bonding together of a set of components to form a tight junction, an occluding cell-cell junction that is composed of a branching network of sealing strands that completely encircles the apical end of each cell in an epithelial sheet. [GOC:mah]	Up	0.847897386966856	0.988694792773085	Down	0.38330598132021	0.805064601626246	3	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_MUSCLE_CELL_DEVELOPMENT	The process whose specific outcome is the progression of a muscle cell over time, from its formation to the mature structure. Muscle cell development does not include the steps involved in committing an unspecified cell to the muscle cell fate. [CL:0000187, GOC:devbiol]	Up	0.610169309559019	0.941123173598775	Down	0.889936184118304	0.972805438719853	3	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_BILE_ACID_METABOLIC_PROCESS	The chemical reactions and pathways involving bile acids, a group of steroid carboxylic acids occurring in bile, where they are present as the sodium salts of their amides with glycine or taurine. [GOC:go_curators]	Down	0.158697725441248	0.745064828988285	Down	0.00225577394175595	0.114985432031479	6	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_BINDING_OF_SPERM_TO_ZONA_PELLUCIDA	The process in which the sperm binds to the zona pellucida glycoprotein layer of the egg. The process begins with the attachment of the sperm plasma membrane to the zona pellucida and includes attachment of the acrosome inner membrane to the zona pellucida after the acrosomal reaction takes place. [GOC:dph, ISBN:0878932437]	Down	0.244098917517426	0.804999443412512	Down	0.341065542989264	0.77566825164132	5	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_HOST	An interaction between two organisms living together in more or less intimate association. The term host is used for the larger (macro) of the two members of a symbiosis; the various forms of symbiosis include parasitism, commensalism and mutualism. [GOC:cc]	Down	0.2306470716425	0.797538985023531	Down	0.269534421924931	0.739116752812067	4	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTRASPECIES_INTERACTION_BETWEEN_ORGANISMS	Any process in which an organism has an effect on an organism of the same species. [GOC:ai]	Up	0.376476652968978	0.894825383618742	Up	0.134163095659344	0.606392557476545	6	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION	A process carried out by gene products in an organism that enable the organism to engage in a symbiotic relationship, a more or less intimate association, with another organism. The various forms of symbiosis include parasitism, in which the association is disadvantageous or destructive to one of the organisms; mutualism, in which the association is advantageous, or often necessary to one or both and not harmful to either; and commensalism, in which one member of the association benefits while the other is not affected. However, mutualism, parasitism, and commensalism are often not discrete categories of interactions and should rather be perceived as a continuum of interaction ranging from parasitism to mutualism. In fact, the direction of a symbiotic interaction can change during the lifetime of the symbionts due to developmental changes as well as changes in the biotic/abiotic environment in which the interaction occurs. Microscopic symbionts are often referred to as endosymbionts. [GOC:cc, PMID:31257129]	Down	0.227361229622578	0.792964426724697	Down	0.202731254784983	0.665405791859042	4	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_BIOMINERAL_TISSUE_DEVELOPMENT	Formation of hard tissues that consist mainly of inorganic compounds, and also contain a small amounts of organic matrices that are believed to play important roles in their formation. [PMID:15132736]	Up	0.38231138440756	0.895663070428244	Down	0.894533559713123	0.97298215428306	4	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_BLASTOCYST_DEVELOPMENT	The process whose specific outcome is the progression of the blastocyst over time, from its formation to the mature structure. The mammalian blastocyst is a hollow ball of cells containing two cell types, the inner cell mass and the trophectoderm. The blastula follows the morula and precedes the gastrula in the developmental sequence. [GOC:dph, ISBN:0124020607, ISBN:0198542771]	Down	0.0317364967201573	0.471455787447103	Down	0.31349730899765	0.760184322934033	6	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_BLASTOCYST_FORMATION	The initial formation of a blastocyst from a solid ball of cells known as a morula. [GOC:dph, ISBN:0124020607, ISBN:0198542771]	Down	0.0872224270328515	0.642181481321429	Down	0.492134865334815	0.851868820779333	5	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_BLASTOCYST_GROWTH	An increase in size of a blastocyst due to expansion of the blastocoelic cavity cell shape changes and cell proliferation. [GOC:dph, ISBN:0124020607, ISBN:0198542771]	Down	0.942723343953989	0.989736671195387	NA	NA	NA	1	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION	The orderly movement of an endothelial cell into the extracellular matrix in order to form new blood vessels during angiogenesis. [PMID:11166264]	Down	0.576255958537186	0.940457420055596	Down	0.114311577832331	0.580857810017707	5	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_BLOOD_VESSEL_MORPHOGENESIS	The process in which the anatomical structures of blood vessels are generated and organized. The blood vessel is the vasculature carrying blood. [GOC:jid]	Up	0.110148139856089	0.688981999297696	Up	0.427932588812385	0.824801007132811	6	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_BLOOD_VESSEL_REMODELING	The reorganization or renovation of existing blood vessels. [GOC:hjd]	Up	0.0285329410557661	0.46351368630432	Up	0.406696820563675	0.814977783995619	5	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_BODY_FLUID_SECRETION	The controlled release of a fluid by a cell or tissue in an animal. [GOC:ai, GOC:dph, GOC:mah, GOC:tb]	Up	0.852913185086583	0.988694792773085	Down	0.757638107983673	0.942061272002591	4	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_BODY_MORPHOGENESIS	The process in which the anatomical structures of the soma are generated and organized. [GOC:ems, ISBN:0140512888]	Down	0.70912304216233	0.965653598555792	Up	0.976382383111914	0.991252658234226	3	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_MYELOID_CELL_APOPTOTIC_PROCESS	Any apoptotic process in a myeloid cell, a cell of the monocyte, granulocyte, mast cell, megakaryocyte, or erythroid lineage. [CL:0000763, GOC:add, GOC:mtg_apoptosis, PMID:11292031, PMID:15330259, PMID:17133093]	Up	0.862783784704893	0.988694792773085	Down	0.405964088748205	0.814977783995619	2	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_BONE_GROWTH	The increase in size or mass of a bone that contributes to the shaping of that bone. [GOC:dos]	Down	0.726556153544998	0.96858574492897	Down	0.461057776353075	0.839434241974677	4	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_BONE_MINERALIZATION	The deposition of hydroxyapatite, a form of calcium phosphate with the formula Ca10(PO4)6(OH)2, in bone tissue. [GOC:mah, PMID:22936354]	Up	0.437708576040772	0.904450497622881	Down	0.645472858542068	0.920633959815674	4	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_BONE_MORPHOGENESIS	The process in which bones are generated and organized. [GOC:dph]	Up	0.508377525907468	0.920810970353084	Up	0.332157125977169	0.767181102515	6	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
GO:BP 2026.1.Hs	GOBP_BONE_REMODELING	The continuous turnover of bone matrix and mineral that involves first, an increase in resorption (osteoclastic activity) and later, reactive bone formation (osteoblastic activity). The process of bone remodeling takes place in the adult skeleton at discrete foci. The process ensures the mechanical integrity of the skeleton throughout life and plays an important role in calcium homeostasis. An imbalance in the regulation of bone resorption and bone formation results in many of the metabolic bone diseases, such as osteoporosis. [GOC:curators]	Up	0.0698818496287684	0.59829923075519	Up	0.168211750689404	0.64267537572892	6	FALSE	FALSE	NA	NA	NA	NA	NA	NA	NA
